Brand,Model,Release year,Screen size (inches),Hard drive size (GB),RAM size (GB),Weight (grams),Retail price,Industry,Contract Lease Duration (months),Actual Lease Duration (months),Battery capacity (%),Observed resale price
Pixel,PixelNet Prime,2016,19,1028,4,1405,4019,Telecommunications,12,12,93.29,2603
Pixel,PixelNet Prime,2016,19,1028,4,1405,4099,Aerospace and Defense,24,22,91.94,1971
Pixel,PixelNet Prime,2016,19,1028,4,1405,4089,Financial Services and Banking,36,38,81.32,1227
Pixel,PixelNet Prime,2016,15,512,16,1109,2959,Healthcare,24,22,98.16,1834
Pixel,PixelNet Prime,2016,19,1028,4,1405,4149,Telecommunications,24,23,78.44,1710
Pixel,PixelNet Prime,2016,17,1028,8,1257,3739,Financial Services and Banking,36,39,90.28,1647
Pixel,PixelNet Prime,2016,14,128,4,1035,959,Aerospace and Defense,12,12,86.46,627
Pixel,PixelNet Prime,2016,15,512,16,1109,2999,Media and Entertainment,36,34,86.01,1387
Pixel,PixelNet Prime,2016,19,1028,4,1405,4069,Aerospace and Defense,24,21,83.11,1972
Pixel,PixelNet Prime,2016,17,1028,8,1257,3779,Aerospace and Defense,36,38,95.29,1672
Pixel,PixelNet Prime,2016,19,1028,4,1405,4039,Travel and Hospitality,36,38,85.58,1396
Pixel,PixelNet Prime,2016,19,1028,4,1405,4099,Sports and Recreation,12,12,95.85,2530
Pixel,PixelNet Prime,2016,17,1028,8,1257,3639,Logistics and Supply Chain Management,24,24,90.72,1678
Pixel,PixelNet Prime,2016,17,1028,8,1257,3709,Travel and Hospitality,48,48,93.87,1428
Pixel,PixelNet Prime,2016,14,128,4,1035,1059,Telecommunications,12,12,87.17,759
Pixel,PixelNet Prime,2016,15,512,16,1109,3019,Information Technology,60,55,94.52,1200
Pixel,PixelNet Prime,2016,19,1028,4,1405,4089,Telecommunications,36,34,92.1,1671
Pixel,PixelNet Prime,2016,15,512,16,1109,3029,Consulting,36,37,96.78,1466
Pixel,PixelNet Prime,2016,19,1028,4,1405,4129,Logistics and Supply Chain Management,24,24,89.54,2027
Pixel,PixelNet Prime,2016,19,1028,4,1405,4119,Education,24,25,84.0,1918
Pixel,PixelNet Prime,2016,17,1028,8,1257,3689,Energy and Utilities,24,27,89.74,1672
Pixel,PixelNet Prime,2016,19,1028,4,1405,4059,Agriculture and Farming,24,24,84.36,1901
Pixel,PixelNet Prime,2016,14,128,4,1035,1009,Event Management,24,25,90.41,533
Pixel,PixelNet Prime,2016,19,1028,4,1405,4149,Sports and Recreation,24,21,90.73,2488
Pixel,PixelNet Prime,2016,19,1028,4,1405,4089,Advertising and Marketing,24,24,88.13,2006
Pixel,PixelNet Prime,2016,17,1028,8,1257,3719,Education,12,10,82.32,2372
Pixel,PixelNet Prime,2016,14,128,4,1035,979,Energy and Utilities,24,26,92.54,585
Pixel,PixelNet Prime,2016,19,1028,4,1405,4039,Law and Legal Services,36,32,73.9,1211
Pixel,PixelNet Prime,2016,19,1028,4,1405,4079,Logistics and Supply Chain Management,12,10,93.36,3166
Pixel,PixelNet Prime,2016,14,128,4,1035,969,Consulting,6,6,91.64,781
Pixel,PixelNet Prime,2016,14,128,4,1035,1049,Telecommunications,48,49,92.84,445
Pixel,PixelNet Prime,2016,17,1028,8,1257,3659,Media and Entertainment,36,37,84.21,1210
Pixel,PixelNet Prime,2016,19,1028,4,1405,4069,Education,48,46,89.95,1379
Pixel,PixelNet Prime,2016,14,128,4,1035,1039,Advertising and Marketing,6,6,84.77,896
Pixel,PixelNet Prime,2016,15,512,16,1109,2869,Government and Public Sector,6,5,98.02,2778
Pixel,PixelNet Prime,2016,14,128,4,1035,1049,Government and Public Sector,48,53,96.46,470
Pixel,PixelNet Prime,2016,15,512,16,1109,2979,Manufacturing and Production,12,12,85.2,1892
Pixel,PixelNet Prime,2016,19,1028,4,1405,4189,Telecommunications,6,6,94.51,3683
Pixel,PixelNet Prime,2016,15,512,16,1109,3049,Telecommunications,24,25,68.41,1108
Pixel,PixelNet Prime,2016,19,1028,4,1405,4009,Retail and E-Commerce,24,20,93.8,2153
Pixel,PixelNet Prime,2016,17,1028,8,1257,3729,Government and Public Sector,12,11,91.04,2531
Pixel,PixelNet Prime,2016,19,1028,4,1405,4139,Law and Legal Services,12,11,93.65,2723
Pixel,PixelNet Prime,2016,14,128,4,1035,989,Logistics and Supply Chain Management,60,52,95.04,415
Pixel,PixelNet Prime,2016,15,512,16,1109,2949,Information Technology,48,57,90.27,1108
Pixel,PixelNet Prime,2016,17,1028,8,1257,3689,Logistics and Supply Chain Management,36,28,85.54,1561
Pixel,PixelNet Prime,2016,15,512,16,1109,2969,Automotive and Transportation,6,5,93.53,2671
Pixel,PixelNet Prime,2016,15,512,16,1109,2919,Event Management,12,14,89.0,2064
Pixel,PixelNet Prime,2016,19,1028,4,1405,4099,Agriculture and Farming,60,68,86.65,1263
Pixel,PixelNet Prime,2016,17,1028,8,1257,3729,Event Management,60,67,92.96,1329
Pixel,PixelNet Prime,2016,15,512,16,1109,2989,Advertising and Marketing,24,24,96.09,1640
Pixel,PixelNet Prime,2016,17,1028,8,1257,3759,Consulting,12,10,82.33,2552
Pixel,PixelNet Prime,2016,17,1028,8,1257,3729,Manufacturing and Production,12,12,73.42,2197
Pixel,PixelNet Prime,2016,19,1028,4,1405,4079,Manufacturing and Production,48,46,96.75,1575
Pixel,PixelNet Prime,2016,19,1028,4,1405,4099,Travel and Hospitality,24,26,92.91,1908
Pixel,PixelNet Prime,2016,19,1028,4,1405,4139,Research and Development,24,24,95.12,2131
Pixel,PixelNet Prime,2016,17,1028,8,1257,3749,Law and Legal Services,6,6,90.95,3127
Pixel,PixelNet Prime,2016,15,512,16,1109,2909,Event Management,36,34,88.1,1304
Pixel,PixelNet Prime,2016,19,1028,4,1405,4139,Automotive and Transportation,36,33,89.25,1695
Pixel,PixelNet Prime,2016,19,1028,4,1405,4119,Sports and Recreation,24,20,95.85,2273
Pixel,PixelNet Prime,2016,19,1028,4,1405,4109,Construction and Engineering,60,56,93.24,1607
Pixel,PixelNet Prime,2016,19,1028,4,1405,4169,Construction and Engineering,36,36,92.17,1617
Pixel,PixelNet Prime,2016,15,512,16,1109,2949,Telecommunications,12,11,96.53,2137
Pixel,PixelNet Prime,2016,19,1028,4,1405,4049,Law and Legal Services,24,23,94.93,2115
Pixel,PixelNet Prime,2016,17,1028,8,1257,3759,Travel and Hospitality,12,12,94.38,2618
Pixel,PixelNet Prime,2016,14,128,4,1035,969,Financial Services and Banking,24,22,95.47,596
Pixel,PixelNet Prime,2016,19,1028,4,1405,4049,Advertising and Marketing,60,61,91.71,1364
Pixel,PixelNet Prime,2016,17,1028,8,1257,3649,Logistics and Supply Chain Management,36,37,86.55,1428
Pixel,PixelNet Prime,2016,15,512,16,1109,2969,Logistics and Supply Chain Management,24,26,81.27,1430
Pixel,PixelNet Prime,2016,15,512,16,1109,2929,Government and Public Sector,12,15,96.39,1901
Pixel,PixelNet Prime,2016,19,1028,4,1405,4059,Media and Entertainment,48,46,92.78,1643
Pixel,PixelNet Prime,2016,19,1028,4,1405,4139,Automotive and Transportation,36,35,84.88,1514
Pixel,PixelNet Prime,2016,19,1028,4,1405,4079,Sports and Recreation,12,9,95.93,2955
Pixel,PixelNet Prime,2016,15,512,16,1109,2959,Research and Development,6,5,92.77,2613
Pixel,PixelNet Prime,2016,19,1028,4,1405,3999,Manufacturing and Production,24,24,75.1,1707
Pixel,PixelNet Prime,2016,15,512,16,1109,3059,Education,12,11,91.07,2344
Pixel,PixelNet Prime,2016,19,1028,4,1405,4079,Consulting,48,42,74.88,1000
Pixel,PixelNet Prime,2016,19,1028,4,1405,4099,Information Technology,12,11,89.97,2758
Pixel,PixelNet Prime,2016,15,512,16,1109,3079,Real Estate and Property Management,6,5,70.56,2674
Pixel,PixelNet Prime,2016,19,1028,4,1405,4129,Law and Legal Services,12,12,86.2,2698
Pixel,PixelNet Prime,2016,17,1028,8,1257,3639,Construction and Engineering,48,51,86.28,1253
Pixel,PixelNet Prime,2016,17,1028,8,1257,3649,Financial Services and Banking,24,22,89.61,2027
Pixel,PixelNet Prime,2016,19,1028,4,1405,4129,Financial Services and Banking,48,47,79.33,1266
Pixel,PixelNet Prime,2016,19,1028,4,1405,4089,Travel and Hospitality,12,11,80.51,2642
Pixel,PixelNet Prime,2016,14,128,4,1035,949,Event Management,60,57,92.87,402
Pixel,PixelNet Prime,2016,14,128,4,1035,919,Retail and E-Commerce,60,71,87.4,353
Pixel,PixelNet Prime,2016,17,1028,8,1257,3739,Construction and Engineering,48,44,94.29,1529
Pixel,PixelNet Prime,2016,19,1028,4,1405,4079,Education,24,23,88.1,1914
Pixel,PixelNet Prime,2016,19,1028,4,1405,4089,Energy and Utilities,6,5,88.16,3631
Pixel,PixelNet Prime,2016,14,128,4,1035,1049,Retail and E-Commerce,24,25,90.9,531
Pixel,PixelNet Prime,2016,15,512,16,1109,3079,Aerospace and Defense,24,24,93.22,1775
Pixel,PixelNet Prime,2016,14,128,4,1035,1049,Construction and Engineering,12,12,96.05,738
Pixel,PixelNet Prime,2016,17,1028,8,1257,3629,Agriculture and Farming,24,28,71.06,1244
Pixel,PixelNet Prime,2016,19,1028,4,1405,4039,Travel and Hospitality,6,6,90.84,3280
Pixel,PixelNet Prime,2016,17,1028,8,1257,3749,Logistics and Supply Chain Management,6,5,93.31,3015
Pixel,PixelNet Prime,2016,14,128,4,1035,1019,Education,24,23,83.16,481
Pixel,PixelNet Prime,2016,14,128,4,1035,969,Energy and Utilities,12,11,89.69,702
Pixel,PixelNet Prime,2016,19,1028,4,1405,4129,Automotive and Transportation,12,13,94.9,2646
Pixel,PixelNet Prime,2016,17,1028,8,1257,3689,Advertising and Marketing,36,39,99.1,1619
Pixel,PixelNet Prime,2016,14,128,4,1035,959,Travel and Hospitality,36,31,93.42,492
Pixel,PixelNet Prime,2016,19,1028,4,1405,4069,Logistics and Supply Chain Management,12,13,91.14,2608
Pixel,PixelNet Prime,2016,14,128,4,1035,969,Aerospace and Defense,24,24,76.09,439
Pixel,PixelNet Prime,2016,14,128,4,1035,909,Advertising and Marketing,36,33,95.91,396
Pixel,PixelNet Prime,2016,17,1028,8,1257,3649,Aerospace and Defense,12,9,92.93,2885
Pixel,PixelNet Prime,2016,17,1028,8,1257,3689,Consulting,12,13,86.92,2424
Pixel,PixelNet Prime,2016,14,128,4,1035,1019,Information Technology,48,46,87.8,359
Pixel,PixelNet Prime,2016,14,128,4,1035,939,Telecommunications,36,36,88.97,372
Pixel,PixelNet Prime,2016,19,1028,4,1405,4119,Energy and Utilities,24,27,96.4,2107
Pixel,PixelNet Prime,2016,15,512,16,1109,2979,Retail and E-Commerce,12,10,95.68,2399
Pixel,PixelNet Prime,2016,14,128,4,1035,1039,Non-Profit Organizations,6,5,81.72,905
Pixel,PixelNet Prime,2016,14,128,4,1035,959,Sports and Recreation,12,9,89.13,755
Pixel,PixelNet Prime,2016,15,512,16,1109,2929,Education,12,11,84.41,1945
Pixel,PixelNet Prime,2016,19,1028,4,1405,4159,Agriculture and Farming,12,13,91.18,2839
Pixel,PixelNet Prime,2016,14,128,4,1035,959,Aerospace and Defense,24,23,93.93,473
Pixel,PixelNet Prime,2016,14,128,4,1035,939,Energy and Utilities,60,69,81.45,319
Pixel,PixelNet Prime,2016,19,1028,4,1405,4069,Agriculture and Farming,36,36,85.18,1550
Quantum,Fusion Flex,2018,14,256,16,1031,2199,Automotive and Transportation,24,26,96.08,1203
Quantum,Fusion Flex,2018,11,256,8,810,1199,Manufacturing and Production,12,12,90.32,843
Quantum,Fusion Flex,2018,11,128,16,810,1699,Real Estate and Property Management,36,36,81.84,635
Quantum,Fusion Flex,2018,14,256,16,1031,2199,Information Technology,12,13,97.34,1480
Quantum,Fusion Flex,2018,14,256,16,1031,2199,Event Management,36,39,98.01,1028
Quantum,Fusion Flex,2018,14,256,16,1031,2219,Real Estate and Property Management,12,11,91.91,1668
Quantum,Fusion Flex,2018,11,128,16,810,1729,Government and Public Sector,24,21,68.32,713
Quantum,Fusion Flex,2018,11,256,8,810,1279,Healthcare,12,12,94.56,923
Quantum,Fusion Flex,2018,14,256,16,1031,2229,Manufacturing and Production,36,37,91.42,853
Quantum,Fusion Flex,2018,11,256,8,810,1239,Research and Development,48,47,95.77,470
Quantum,Fusion Flex,2018,14,256,16,1031,2189,Travel and Hospitality,6,6,93.78,1909
Quantum,Fusion Flex,2018,11,256,8,810,1249,Non-Profit Organizations,6,6,90.94,1010
Quantum,Fusion Flex,2018,11,128,16,810,1839,Research and Development,48,46,69.51,328
Quantum,Fusion Flex,2018,11,128,16,810,1689,Telecommunications,48,42,96.49,688
Quantum,Fusion Flex,2018,11,128,16,810,1639,Education,60,59,92.0,617
Quantum,Fusion Flex,2018,14,256,16,1031,2199,Aerospace and Defense,36,41,93.91,965
Quantum,Fusion Flex,2018,11,128,16,810,1719,Advertising and Marketing,48,54,87.81,577
Quantum,Fusion Flex,2018,11,128,16,810,1639,Financial Services and Banking,12,13,90.0,1076
Quantum,Fusion Flex,2018,11,128,16,810,1659,Retail and E-Commerce,12,10,91.58,1205
Quantum,Fusion Flex,2018,14,256,16,1031,2199,Telecommunications,12,12,86.06,1433
Quantum,Fusion Flex,2018,11,256,8,810,1249,Sports and Recreation,60,69,85.82,444
Quantum,Fusion Flex,2018,14,256,16,1031,2219,Real Estate and Property Management,36,29,87.05,1029
Quantum,Fusion Flex,2018,11,256,8,810,1199,Aerospace and Defense,6,5,93.96,1078
Quantum,Fusion Flex,2018,11,128,16,810,1749,Construction and Engineering,12,11,88.58,1284
Quantum,Fusion Flex,2018,11,128,16,810,1659,Advertising and Marketing,24,19,90.96,953
Quantum,Fusion Flex,2018,14,256,16,1031,2269,Telecommunications,24,26,90.61,1125
Quantum,Fusion Flex,2018,14,256,16,1031,2139,Education,36,36,93.65,954
Quantum,Fusion Flex,2018,11,256,8,810,1179,Energy and Utilities,36,37,85.38,464
Quantum,Fusion Flex,2018,11,128,16,810,1779,Non-Profit Organizations,24,22,97.97,1012
Quantum,Fusion Flex,2018,14,256,16,1031,2279,Agriculture and Farming,24,21,95.29,1307
Quantum,Fusion Flex,2018,14,256,16,1031,2139,Retail and E-Commerce,24,24,89.53,1037
Quantum,Fusion Flex,2018,14,256,16,1031,2229,Aerospace and Defense,12,10,87.34,1770
Quantum,Fusion Flex,2018,14,256,16,1031,2299,Information Technology,24,26,87.51,1093
Quantum,Fusion Flex,2018,14,256,16,1031,2189,Consulting,24,25,97.84,1202
Quantum,Fusion Flex,2018,14,256,16,1031,2199,Automotive and Transportation,60,52,85.97,740
Quantum,Fusion Flex,2018,14,256,16,1031,2249,Education,36,32,88.77,934
Quantum,Fusion Flex,2018,11,256,8,810,1149,Manufacturing and Production,36,34,94.42,522
Quantum,Fusion Flex,2018,11,128,16,810,1639,Healthcare,36,35,90.68,775
Quantum,Fusion Flex,2018,11,128,16,810,1649,Education,60,55,93.53,622
Quantum,Fusion Flex,2018,11,256,8,810,1189,Real Estate and Property Management,24,28,94.79,595
Quantum,Fusion Flex,2018,14,256,16,1031,2189,Government and Public Sector,24,21,93.95,1243
Quantum,Fusion Flex,2018,11,256,8,810,1289,Advertising and Marketing,24,22,93.02,712
Quantum,Fusion Flex,2018,11,256,8,810,1279,Law and Legal Services,6,5,93.96,1260
Quantum,Fusion Flex,2018,14,256,16,1031,2149,Healthcare,24,21,89.29,1143
Quantum,Fusion Flex,2018,14,256,16,1031,2139,Sports and Recreation,12,10,76.52,1506
Quantum,Fusion Flex,2018,14,256,16,1031,2159,Energy and Utilities,24,26,87.61,1169
Quantum,Fusion Flex,2018,11,128,16,810,1729,Real Estate and Property Management,60,57,85.53,572
Quantum,Fusion Flex,2018,14,256,16,1031,2199,Education,24,22,88.99,1098
Quantum,Fusion Flex,2018,14,256,16,1031,2199,Media and Entertainment,12,12,92.74,1437
Quantum,Fusion Flex,2018,11,128,16,810,1769,Non-Profit Organizations,24,22,85.22,898
Quantum,Fusion Flex,2018,14,256,16,1031,2209,Construction and Engineering,36,32,92.19,1113
Quantum,Fusion Flex,2018,11,128,16,810,1719,Research and Development,24,24,91.62,797
Quantum,Fusion Flex,2018,11,128,16,810,1699,Sports and Recreation,48,49,75.58,451
Quantum,Fusion Flex,2018,11,128,16,810,1649,Information Technology,36,33,93.59,744
Quantum,Fusion Flex,2018,14,256,16,1031,2289,Travel and Hospitality,6,6,91.34,2066
Quantum,Fusion Flex,2018,11,128,16,810,1669,Manufacturing and Production,12,12,87.6,1084
Quantum,Fusion Flex,2018,14,256,16,1031,2239,Research and Development,36,36,84.97,839
Quantum,Fusion Flex,2018,11,256,8,810,1159,Energy and Utilities,6,5,91.14,1034
Quantum,Fusion Flex,2018,14,256,16,1031,2249,Advertising and Marketing,12,14,73.34,1344
Quantum,Fusion Flex,2018,11,128,16,810,1809,Healthcare,60,56,95.58,763
Quantum,Fusion Flex,2018,11,128,16,810,1689,Consulting,60,63,90.87,596
Quantum,Fusion Flex,2018,14,256,16,1031,2159,Manufacturing and Production,12,12,89.43,1439
Quantum,Fusion Flex,2018,11,256,8,810,1289,Logistics and Supply Chain Management,60,62,73.88,303
Quantum,Fusion Flex,2018,14,256,16,1031,2189,Automotive and Transportation,24,30,90.33,1037
Quantum,Fusion Flex,2018,11,256,8,810,1259,Non-Profit Organizations,12,11,89.53,956
Quantum,Fusion Flex,2018,11,256,8,810,1179,Government and Public Sector,60,53,94.58,462
Quantum,Fusion Flex,2018,14,256,16,1031,2149,Telecommunications,12,11,78.07,1636
Quantum,Fusion Flex,2018,11,128,16,810,1719,Advertising and Marketing,24,24,79.89,731
Quantum,Fusion Flex,2018,14,256,16,1031,2179,Real Estate and Property Management,12,13,90.98,1501
Quantum,Fusion Flex,2018,14,256,16,1031,2199,Aerospace and Defense,24,22,86.19,1116
Quantum,Fusion Flex,2018,14,256,16,1031,2169,Energy and Utilities,36,38,95.57,1044
Quantum,Fusion Flex,2018,14,256,16,1031,2189,Retail and E-Commerce,12,11,86.16,1705
Quantum,Fusion Flex,2018,14,256,16,1031,2089,Non-Profit Organizations,60,61,96.69,910
Quantum,Fusion Flex,2018,11,256,8,810,1199,Real Estate and Property Management,24,21,81.76,652
Quantum,Fusion Flex,2018,14,256,16,1031,2249,Law and Legal Services,36,35,84.53,878
Quantum,Fusion Flex,2018,11,128,16,810,1749,Manufacturing and Production,36,36,89.61,721
Quantum,Fusion Flex,2018,14,256,16,1031,2199,Media and Entertainment,48,50,93.96,881
Quantum,Fusion Flex,2018,14,256,16,1031,2169,Logistics and Supply Chain Management,24,23,86.05,1176
Quantum,Fusion Flex,2018,14,256,16,1031,2239,Event Management,6,5,93.51,2097
Quantum,Fusion Flex,2018,14,256,16,1031,2169,Manufacturing and Production,24,21,88.25,1144
Quantum,Fusion Flex,2018,14,256,16,1031,2059,Research and Development,6,6,87.28,1685
Quantum,Fusion Flex,2018,14,256,16,1031,2179,Construction and Engineering,12,11,84.62,1495
Quantum,Fusion Flex,2018,11,128,16,810,1759,Law and Legal Services,36,30,82.17,721
Quantum,Fusion Flex,2018,11,128,16,810,1719,Consulting,24,24,87.72,851
Quantum,Fusion Flex,2018,14,256,16,1031,2269,Non-Profit Organizations,6,4,85.63,1990
Quantum,Fusion Flex,2018,11,256,8,810,1169,Government and Public Sector,12,13,84.07,843
Quantum,Fusion Flex,2018,11,128,16,810,1649,Automotive and Transportation,12,12,83.86,1171
Quantum,Fusion Flex,2018,14,256,16,1031,2199,Real Estate and Property Management,24,22,90.53,1188
Quantum,Fusion Flex,2018,11,128,16,810,1649,Education,6,6,98.04,1423
Quantum,Fusion Flex,2018,14,256,16,1031,2169,Information Technology,24,24,77.06,860
Quantum,Fusion Flex,2018,14,256,16,1031,2239,Logistics and Supply Chain Management,24,24,86.51,1106
Quantum,Fusion Flex,2018,11,256,8,810,1169,Construction and Engineering,12,12,88.15,788
Quantum,Fusion Flex,2018,14,256,16,1031,2209,Energy and Utilities,36,29,97.31,1139
Quantum,Fusion Flex,2018,14,256,16,1031,2119,Automotive and Transportation,24,24,98.39,1122
Quantum,Fusion Flex,2018,11,256,8,810,1109,Retail and E-Commerce,24,24,83.43,588
Quantum,Fusion Flex,2018,11,256,8,810,1189,Advertising and Marketing,24,23,93.82,644
Quantum,Fusion Flex,2018,14,256,16,1031,2069,Travel and Hospitality,12,12,87.57,1403
Quantum,Fusion Flex,2018,11,128,16,810,1649,Agriculture and Farming,6,6,86.41,1486
Quantum,Fusion Flex,2018,14,256,16,1031,2209,Agriculture and Farming,24,26,93.47,1178
Quantum,Fusion Flex,2018,11,256,8,810,1189,Travel and Hospitality,12,11,93.81,836
Quantum,Fusion Flex,2018,11,128,16,810,1829,Retail and E-Commerce,24,27,90.11,835
Quantum,Fusion Flex,2018,14,256,16,1031,2139,Aerospace and Defense,24,23,89.51,1148
Quantum,Fusion Flex,2018,11,256,8,810,1179,Media and Entertainment,60,60,97.31,438
Quantum,Fusion Flex,2018,14,256,16,1031,2139,Aerospace and Defense,24,24,88.64,1019
Quantum,Fusion Flex,2018,11,256,8,810,1179,Financial Services and Banking,24,23,93.0,679
Quantum,Fusion Flex,2018,14,256,16,1031,2279,Telecommunications,12,13,91.62,1565
Quantum,Fusion Flex,2018,11,256,8,810,1179,Consulting,24,24,95.89,670
Quantum,Fusion Flex,2018,14,256,16,1031,2209,Travel and Hospitality,6,6,92.69,1755
Quantum,Fusion Flex,2018,11,256,8,810,1289,Healthcare,24,23,88.81,664
Quantum,Fusion Flex,2018,11,256,8,810,1149,Event Management,12,11,88.46,849
Quantum,Fusion Flex,2018,11,128,16,810,1759,Retail and E-Commerce,48,54,70.77,381
Quantum,Nanobook Air,2018,17,512,16,1280,3199,Aerospace and Defense,12,11,77.09,1961
Quantum,Nanobook Air,2018,15,128,8,1129,1299,Media and Entertainment,12,11,89.08,901
Quantum,Nanobook Air,2018,17,512,16,1280,3159,Travel and Hospitality,12,10,92.96,2566
Quantum,Nanobook Air,2018,17,512,16,1280,3189,Real Estate and Property Management,60,55,92.73,1289
Quantum,Nanobook Air,2018,17,512,16,1280,3219,Law and Legal Services,12,13,85.57,2228
Quantum,Nanobook Air,2018,17,512,16,1280,3149,Non-Profit Organizations,36,38,95.59,1411
Quantum,Nanobook Air,2018,17,512,16,1280,3189,Information Technology,48,47,91.3,1226
Quantum,Nanobook Air,2018,15,128,8,1129,1289,Research and Development,48,57,92.24,487
Quantum,Nanobook Air,2018,15,128,8,1129,1299,Healthcare,60,65,95.16,524
Quantum,Nanobook Air,2018,17,512,16,1280,3159,Research and Development,24,26,92.99,1495
Quantum,Nanobook Air,2018,15,128,8,1129,1329,Logistics and Supply Chain Management,36,37,88.04,462
Quantum,Nanobook Air,2018,17,512,16,1280,3269,Travel and Hospitality,12,10,92.72,2557
Quantum,Nanobook Air,2018,15,128,8,1129,1279,Sports and Recreation,12,10,96.83,954
Quantum,Nanobook Air,2018,15,128,8,1129,1319,Education,12,10,79.83,992
Quantum,Nanobook Air,2018,15,128,8,1129,1279,Automotive and Transportation,36,34,92.73,530
Quantum,Nanobook Air,2018,17,512,16,1280,3169,Retail and E-Commerce,24,20,83.36,1571
Quantum,Nanobook Air,2018,15,128,8,1129,1309,Government and Public Sector,12,13,95.2,967
Quantum,Nanobook Air,2018,15,128,8,1129,1379,Sports and Recreation,36,36,78.44,446
Quantum,Nanobook Air,2018,17,512,16,1280,3199,Consulting,24,22,87.49,1801
